state,Year,Quater,categories,type,count,amount
arunachal-pradesh,2023,Q2,Merchant payments,TOTAL,4091876,3651614280.0
arunachal-pradesh,2023,Q2,Recharge & bill payments,TOTAL,1374689,447452168.0
arunachal-pradesh,2023,Q2,Financial Services,TOTAL,3392,5815474.0
arunachal-pradesh,2023,Q2,Others,TOTAL,6714,5493337.0
assam,2018,Q1,Recharge & bill payments,TOTAL,632092,93491181.1405638
assam,2018,Q1,Peer-to-peer payments,TOTAL,318025,993525195.9818656
assam,2018,Q1,Merchant payments,TOTAL,40482,34501622.89266755
assam,2018,Q1,Financial Services,TOTAL,18172,4936862.200688562
assam,2018,Q1,Others,TOTAL,48110,31349593.99668264
assam,2018,Q2,Recharge & bill payments,TOTAL,984160,174427478.21340805
assam,2018,Q2,Peer-to-peer payments,TOTAL,530781,2064314053.1339967
assam,2018,Q2,Merchant payments,TOTAL,79307,73366344.80739225
assam,2018,Q2,Financial Services,TOTAL,22773,7051504.657611102
assam,2018,Q2,Others,TOTAL,46852,31425754.725386057
assam,2018,Q3,Recharge & bill payments,TOTAL,1275136,254569069.32411745
assam,2018,Q3,Peer-to-peer payments,TOTAL,843571,3424136709.5088205
assam,2018,Q3,Merchant payments,TOTAL,159532,96783839.37466942
assam,2018,Q3,Financial Services,TOTAL,22677,4741123.821880115
assam,2018,Q3,Others,TOTAL,50935,30904247.88478589
assam,2018,Q4,Recharge & bill payments,TOTAL,1703488,317661277.3470997
assam,2018,Q4,Peer-to-peer payments,TOTAL,1279089,5284776455.070784
assam,2018,Q4,Merchant payments,TOTAL,667293,240563395.2777939
assam,2018,Q4,Financial Services,TOTAL,28035,6331912.52655252
assam,2018,Q4,Others,TOTAL,56267,38689818.79087821
assam,2019,Q1,Recharge & bill payments,TOTAL,1993220,400281677.94382846
assam,2019,Q1,Peer-to-peer payments,TOTAL,1976310,7291433300.700247
assam,2019,Q1,Merchant payments,TOTAL,494871,266644645.74929428
assam,2019,Q1,Financial Services,TOTAL,20162,4612454.1127945455
assam,2019,Q1,Others,TOTAL,48442,39127457.94468764
assam,2019,Q2,Recharge & bill payments,TOTAL,2512932,539315772.8606573
assam,2019,Q2,Peer-to-peer payments,TOTAL,2293770,10035232820.852964
assam,2019,Q2,Merchant payments,TOTAL,573646,326844709.5879724
assam,2019,Q2,Financial Services,TOTAL,13654,4037222.414240564
assam,2019,Q2,Others,TOTAL,60927,49538663.41037582
assam,2019,Q3,Peer-to-peer payments,TOTAL,2713539,11835800855.176552
assam,2019,Q3,Recharge & bill payments,TOTAL,2645302,639885372.7480905
assam,2019,Q3,Merchant payments,TOTAL,513728,421380275.4207429
assam,2019,Q3,Financial Services,TOTAL,8606,6403456.344768786
assam,2019,Q3,Others,TOTAL,61396,46973660.73634353
assam,2019,Q4,Peer-to-peer payments,TOTAL,3222143,14083346879.361856
assam,2019,Q4,Recharge & bill payments,TOTAL,2937800,704118873.972094
assam,2019,Q4,Merchant payments,TOTAL,544053,456318130.082201
assam,2019,Q4,Financial Services,TOTAL,9621,3492255.0860687294
assam,2019,Q4,Others,TOTAL,46893,34707757.009855896
assam,2020,Q1,Peer-to-peer payments,TOTAL,4058740,18977446151.768826
assam,2020,Q1,Recharge & bill payments,TOTAL,3897975,971722606.1579468
assam,2020,Q1,Merchant payments,TOTAL,792646,675423852.9512749
assam,2020,Q1,Financial Services,TOTAL,10173,7054325.507515656
assam,2020,Q1,Others,TOTAL,49326,36781411.34368035
assam,2020,Q2,Recharge & bill payments,TOTAL,6045321,1612522828.7163477
assam,2020,Q2,Peer-to-peer payments,TOTAL,3648386,17358374071.26616
assam,2020,Q2,Merchant payments,TOTAL,742400,749018053.2400584
assam,2020,Q2,Financial Services,TOTAL,19814,18130004.687672265
assam,2020,Q2,Others,TOTAL,49278,28255168.009208795
assam,2020,Q3,Peer-to-peer payments,TOTAL,5637893,26646565777.43919
assam,2020,Q3,Recharge & bill payments,TOTAL,5292154,1627282415.9451878
assam,2020,Q3,Merchant payments,TOTAL,1383230,1492484153.3873158
assam,2020,Q3,Financial Services,TOTAL,24954,28452966.02637225
assam,2020,Q3,Others,TOTAL,59480,36605946.74600269
assam,2020,Q4,Peer-to-peer payments,TOTAL,7538478,36013292450.814384
assam,2020,Q4,Recharge & bill payments,TOTAL,5383505,1662189124.4177454
assam,2020,Q4,Merchant payments,TOTAL,2392184,2466913305.59039
assam,2020,Q4,Financial Services,TOTAL,29764,32314809.975261036
assam,2020,Q4,Others,TOTAL,79523,51901628.46643049
assam,2021,Q1,Peer-to-peer payments,TOTAL,9449096,45476079487.10464
assam,2021,Q1,Recharge & bill payments,TOTAL,6494111,2103017761.546533
assam,2021,Q1,Merchant payments,TOTAL,3459132,3657261586.2001615
assam,2021,Q1,Financial Services,TOTAL,34049,41291047.3832124
assam,2021,Q1,Others,TOTAL,75672,48814663.88782827
assam,2021,Q2,Peer-to-peer payments,TOTAL,11668399,51521387890.61253
assam,2021,Q2,Recharge & bill payments,TOTAL,9058005,2657676415.2458973
assam,2021,Q2,Merchant payments,TOTAL,4562669,4914753140.040101
assam,2021,Q2,Financial Services,TOTAL,49671,46106001.498141706
assam,2021,Q2,Others,TOTAL,94161,52549929.267157935
assam,2021,Q3,Peer-to-peer payments,TOTAL,15617592,64131823895.235466
assam,2021,Q3,Recharge & bill payments,TOTAL,10284267,3248364164.1984267
assam,2021,Q3,Merchant payments,TOTAL,7431371,8208706348.034584
assam,2021,Q3,Financial Services,TOTAL,39479,43889820.49598976
assam,2021,Q3,Others,TOTAL,131732,67715045.34317216
assam,2021,Q4,Peer-to-peer payments,TOTAL,21393962,86801625126.53499
assam,2021,Q4,Merchant payments,TOTAL,12895755,13378765005.905182
assam,2021,Q4,Recharge & bill payments,TOTAL,11484376,3842004488.37332
assam,2021,Q4,Financial Services,TOTAL,60724,65456475.826191336
assam,2021,Q4,Others,TOTAL,185544,97116796.57575196
assam,2022,Q1,Peer-to-peer payments,TOTAL,27156085,108855352347.44864
assam,2022,Q1,Merchant payments,TOTAL,19011883,18833132506.022354
assam,2022,Q1,Recharge & bill payments,TOTAL,12474674,4424035840.366192
assam,2022,Q1,Financial Services,TOTAL,68432,73257991.39188361
assam,2022,Q1,Others,TOTAL,178812,94659207.47378008
assam,2022,Q2,Peer-to-peer payments,TOTAL,33879530,123829913105.31844
assam,2022,Q2,Merchant payments,TOTAL,28377534,24333260089.826862
assam,2022,Q2,Recharge & bill payments,TOTAL,13858113,4814695679.877083
assam,2022,Q2,Financial Services,TOTAL,50785,55549153.74320389
assam,2022,Q2,Others,TOTAL,168763,77624058.0178437
assam,2022,Q3,Peer-to-peer payments,TOTAL,37000266,127264703851.96635
assam,2022,Q3,Merchant payments,TOTAL,34935460,28789992307.161205
assam,2022,Q3,Recharge & bill payments,TOTAL,13974568,5295136932.037907
assam,2022,Q3,Financial Services,TOTAL,65066,62882386.459812224
assam,2022,Q3,Others,TOTAL,138451,76363577.27323309
assam,2022,Q4,Peer-to-peer payments,TOTAL,44828832,150693397669.18314
assam,2022,Q4,Merchant payments,TOTAL,43605784,36033810141.574844
assam,2022,Q4,Recharge & bill payments,TOTAL,15344794,5773980885.270762
assam,2022,Q4,Financial Services,TOTAL,74414,75960367.91633397
assam,2022,Q4,Others,TOTAL,127443,76370123.60102956
assam,2023,Q1,Merchant payments,TOTAL,48987048,39416860194.0
assam,2023,Q1,Peer-to-peer payments,TOTAL,48461200,166509153749.0
assam,2023,Q1,Recharge & bill payments,TOTAL,16113464,6266406177.0
assam,2023,Q1,Financial Services,TOTAL,82270,86978703.0
assam,2023,Q1,Others,TOTAL,116656,74768264.0
assam,2023,Q2,Merchant payments,TOTAL,62403711,45515248236.0
assam,2023,Q2,Peer-to-peer payments,TOTAL,57852989,182809282981.0
assam,2023,Q2,Recharge & bill payments,TOTAL,17858409,6631355080.0
assam,2023,Q2,Financial Services,TOTAL,81172,84797972.0
assam,2023,Q2,Others,TOTAL,94672,70104514.0
bihar,2018,Q1,Recharge & bill payments,TOTAL,3159922,375559206.7727593
bihar,2018,Q1,Peer-to-peer payments,TOTAL,2052089,5295346761.45083
bihar,2018,Q1,Financial Services,TOTAL,194295,33999413.87739952
bihar,2018,Q1,Merchant payments,TOTAL,138885,139827755.73655012
bihar,2018,Q1,Others,TOTAL,279111,201025034.17960185
bihar,2018,Q2,Recharge & bill payments,TOTAL,4346849,700649777.0602969
bihar,2018,Q2,Peer-to-peer payments,TOTAL,3447898,12141448845.07762
bihar,2018,Q2,Merchant payments,TOTAL,311487,318571872.8216527
bihar,2018,Q2,Financial Services,TOTAL,267433,45332532.09643287
bihar,2018,Q2,Others,TOTAL,258711,300128082.6160458
bihar,2018,Q3,Peer-to-peer payments,TOTAL,8893764,18695889187.89432
bihar,2018,Q3,Recharge & bill payments,TOTAL,4401439,804061398.5166465
bihar,2018,Q3,Merchant payments,TOTAL,586862,367608510.7261781
bihar,2018,Q3,Financial Services,TOTAL,274510,33276460.45213346
bihar,2018,Q3,Others,TOTAL,211229,234968821.31206357
bihar,2018,Q4,Peer-to-peer payments,TOTAL,8094296,26224303882.80399
bihar,2018,Q4,Recharge & bill payments,TOTAL,5469096,986310785.0093702
bihar,2018,Q4,Merchant payments,TOTAL,1680664,848968693.0665624
bihar,2018,Q4,Financial Services,TOTAL,237247,36199427.51318769
bihar,2018,Q4,Others,TOTAL,251098,302214380.18458414
bihar,2019,Q1,Peer-to-peer payments,TOTAL,16807040,38824078062.32093
bihar,2019,Q1,Recharge & bill payments,TOTAL,7036367,1333688182.5386746
bihar,2019,Q1,Merchant payments,TOTAL,2055267,1024996999.5279309
bihar,2019,Q1,Financial Services,TOTAL,204689,28599535.734409343
bihar,2019,Q1,Others,TOTAL,252871,291464734.4043106
bihar,2019,Q2,Peer-to-peer payments,TOTAL,15837449,58381285240.80835
bihar,2019,Q2,Recharge & bill payments,TOTAL,9279442,1996804238.2749755
bihar,2019,Q2,Merchant payments,TOTAL,4365465,2308145849.844257
bihar,2019,Q2,Financial Services,TOTAL,129603,63338108.53755434
bihar,2019,Q2,Others,TOTAL,348520,382864846.0767575
bihar,2019,Q3,Peer-to-peer payments,TOTAL,15446119,61831776093.09613
bihar,2019,Q3,Recharge & bill payments,TOTAL,9115040,2140566974.705637
bihar,2019,Q3,Merchant payments,TOTAL,7206001,3413490288.313708
bihar,2019,Q3,Financial Services,TOTAL,89997,20145460.42764103
bihar,2019,Q3,Others,TOTAL,282743,286804437.7358033
bihar,2019,Q4,Peer-to-peer payments,TOTAL,26337842,86340631422.24606
bihar,2019,Q4,Recharge & bill payments,TOTAL,11358597,2649616529.830146
bihar,2019,Q4,Merchant payments,TOTAL,5519582,4177574379.0405855
bihar,2019,Q4,Financial Services,TOTAL,100192,18815964.761792127
bihar,2019,Q4,Others,TOTAL,214101,126788281.9306988
bihar,2020,Q1,Peer-to-peer payments,TOTAL,23163922,99873688132.9031
bihar,2020,Q1,Recharge & bill payments,TOTAL,13837430,3680590624.9006095
bihar,2020,Q1,Merchant payments,TOTAL,7822567,5562692116.570807
bihar,2020,Q1,Financial Services,TOTAL,57233,23954789.407903705
bihar,2020,Q1,Others,TOTAL,200663,115927863.46366584
bihar,2020,Q2,Peer-to-peer payments,TOTAL,26572651,116244368941.33606
bihar,2020,Q2,Recharge & bill payments,TOTAL,19522564,5642294772.453551
bihar,2020,Q2,Merchant payments,TOTAL,7011681,6760404421.62296
bihar,2020,Q2,Financial Services,TOTAL,73119,54077813.2606806
bihar,2020,Q2,Others,TOTAL,206727,105377680.17075576
bihar,2020,Q3,Peer-to-peer payments,TOTAL,37294332,153664683751.53278
bihar,2020,Q3,Recharge & bill payments,TOTAL,19027978,6313780616.601829
bihar,2020,Q3,Merchant payments,TOTAL,14777337,13111735855.02769
bihar,2020,Q3,Financial Services,TOTAL,104135,81355476.16367023
bihar,2020,Q3,Others,TOTAL,299966,157309412.49242482
bihar,2020,Q4,Peer-to-peer payments,TOTAL,49432098,208484557891.42865
bihar,2020,Q4,Merchant payments,TOTAL,26750991,23185594534.30522
bihar,2020,Q4,Recharge & bill payments,TOTAL,19908687,6926960996.688756
bihar,2020,Q4,Financial Services,TOTAL,119416,100785736.00790764
bihar,2020,Q4,Others,TOTAL,380481,207713978.0422388
bihar,2021,Q1,Peer-to-peer payments,TOTAL,58566582,242013312361.31104
bihar,2021,Q1,Merchant payments,TOTAL,33959313,30171144593.369877
bihar,2021,Q1,Recharge & bill payments,TOTAL,21974086,8505455545.448764
bihar,2021,Q1,Financial Services,TOTAL,124277,112949858.25028671
bihar,2021,Q1,Others,TOTAL,308219,170787342.8481179
bihar,2021,Q2,Peer-to-peer payments,TOTAL,78694099,319758683264.15344
bihar,2021,Q2,Merchant payments,TOTAL,44686786,43458914639.77138
bihar,2021,Q2,Recharge & bill payments,TOTAL,31646149,11030849713.502428
bihar,2021,Q2,Financial Services,TOTAL,149791,116086345.91301712
bihar,2021,Q2,Others,TOTAL,426797,215721223.2386405
bihar,2021,Q3,Peer-to-peer payments,TOTAL,92785704,331514102784.2631
bihar,2021,Q3,Merchant payments,TOTAL,64094961,53849745604.9643
bihar,2021,Q3,Recharge & bill payments,TOTAL,30081746,11327303470.019917
bihar,2021,Q3,Financial Services,TOTAL,135748,130349071.61901988
bihar,2021,Q3,Others,TOTAL,572954,241260025.54569885
bihar,2021,Q4,Peer-to-peer payments,TOTAL,117340712,423665098014.2792
bihar,2021,Q4,Merchant payments,TOTAL,95992559,81729122295.53772
bihar,2021,Q4,Recharge & bill payments,TOTAL,30824177,13438634948.212645
bihar,2021,Q4,Financial Services,TOTAL,186298,173358268.82083318
bihar,2021,Q4,Others,TOTAL,783199,365400541.9114517
bihar,2022,Q1,Peer-to-peer payments,TOTAL,138085265,500024806542.6933
bihar,2022,Q1,Merchant payments,TOTAL,114892163,95507710275.50964
bihar,2022,Q1,Recharge & bill payments,TOTAL,30545266,15431605247.390364
bihar,2022,Q1,Financial Services,TOTAL,169722,148088975.22896564
bihar,2022,Q1,Others,TOTAL,698018,299484690.3236611
bihar,2022,Q2,Peer-to-peer payments,TOTAL,164119431,610448610667.7207
bihar,2022,Q2,Merchant payments,TOTAL,158289353,126423430586.42947
bihar,2022,Q2,Recharge & bill payments,TOTAL,36950622,17225668601.948982
bihar,2022,Q2,Financial Services,TOTAL,124199,116203820.91131487
bihar,2022,Q2,Others,TOTAL,661424,247541289.12967217
bihar,2022,Q3,Merchant payments,TOTAL,198273336,137873615624.72937
bihar,2022,Q3,Peer-to-peer payments,TOTAL,192304951,632747186972.1919
bihar,2022,Q3,Recharge & bill payments,TOTAL,46044353,20417791249.02832
bihar,2022,Q3,Financial Services,TOTAL,179533,161987346.1868727
bihar,2022,Q3,Others,TOTAL,565212,245905365.7791165
bihar,2022,Q4,Merchant payments,TOTAL,243777692,172924170171.63205
bihar,2022,Q4,Peer-to-peer payments,TOTAL,225487662,739870172148.0806
bihar,2022,Q4,Recharge & bill payments,TOTAL,47054083,22729599211.247635
bihar,2022,Q4,Financial Services,TOTAL,205989,199208429.5113938
bihar,2022,Q4,Others,TOTAL,559223,288999714.3604311
bihar,2023,Q1,Merchant payments,TOTAL,251601655,175053265606.0
bihar,2023,Q1,Peer-to-peer payments,TOTAL,245677870,836428049163.0
bihar,2023,Q1,Recharge & bill payments,TOTAL,49781169,27372239431.0
bihar,2023,Q1,Financial Services,TOTAL,194601,158138446.0
bihar,2023,Q1,Others,TOTAL,575900,265267298.0
bihar,2023,Q2,Merchant payments,TOTAL,330603039,214402873623.0
bihar,2023,Q2,Peer-to-peer payments,TOTAL,293616270,980139698305.0
bihar,2023,Q2,Recharge & bill payments,TOTAL,58928748,31064849666.0
bihar,2023,Q2,Financial Services,TOTAL,211722,190366037.0
bihar,2023,Q2,Others,TOTAL,573315,248957759.0
chandigarh,2018,Q1,Recharge & bill payments,TOTAL,201262,47479581.16264416
chandigarh,2018,Q1,Peer-to-peer payments,TOTAL,135136,527998849.34055936
chandigarh,2018,Q1,Merchant payments,TOTAL,21431,19477066.53327672
chandigarh,2018,Q1,Financial Services,TOTAL,8473,1865618.249949839
chandigarh,2018,Q1,Others,TOTAL,15593,16614305.58119321
chandigarh,2018,Q2,Recharge & bill payments,TOTAL,224548,76722906.67871952
chandigarh,2018,Q2,Peer-to-peer payments,TOTAL,194627,835296156.4220204
chandigarh,2018,Q2,Merchant payments,TOTAL,34606,29408471.50633328
chandigarh,2018,Q2,Financial Services,TOTAL,11927,3679451.8635118967
chandigarh,2018,Q2,Others,TOTAL,13376,16116275.274144216
chandigarh,2018,Q3,Peer-to-peer payments,TOTAL,295358,1217617705.968176
chandigarh,2018,Q3,Recharge & bill payments,TOTAL,236445,100639674.6708905
chandigarh,2018,Q3,Merchant payments,TOTAL,64998,37560565.97386869
chandigarh,2018,Q3,Financial Services,TOTAL,7642,1302311.5967954171
chandigarh,2018,Q3,Others,TOTAL,12493,12234189.324580798
chandigarh,2018,Q4,Peer-to-peer payments,TOTAL,431461,1793871702.3196409
chandigarh,2018,Q4,Recharge & bill payments,TOTAL,310527,128130475.99274208
chandigarh,2018,Q4,Merchant payments,TOTAL,135266,94010713.60616028
chandigarh,2018,Q4,Financial Services,TOTAL,10008,2039811.337203704
chandigarh,2018,Q4,Others,TOTAL,17854,14538888.5242277
chandigarh,2019,Q1,Peer-to-peer payments,TOTAL,689400,2123866601.651376
chandigarh,2019,Q1,Recharge & bill payments,TOTAL,390610,161414934.10238376
chandigarh,2019,Q1,Merchant payments,TOTAL,169984,97230471.44089969
chandigarh,2019,Q1,Financial Services,TOTAL,7412,917030.9066760786
chandigarh,2019,Q1,Others,TOTAL,17070,12603012.342693318
chandigarh,2019,Q2,Peer-to-peer payments,TOTAL,604849,2339922407.523348
chandigarh,2019,Q2,Recharge & bill payments,TOTAL,342294,185659011.54417652
chandigarh,2019,Q2,Merchant payments,TOTAL,277811,152766864.66190332
chandigarh,2019,Q2,Financial Services,TOTAL,5590,839765.161351582
chandigarh,2019,Q2,Others,TOTAL,21926,13928050.053676538
chandigarh,2019,Q3,Peer-to-peer payments,TOTAL,722233,2815184152.8041325
chandigarh,2019,Q3,Merchant payments,TOTAL,447069,226535908.8355719
chandigarh,2019,Q3,Recharge & bill payments,TOTAL,308219,213884900.47217816
chandigarh,2019,Q3,Financial Services,TOTAL,2447,794918.674981478
chandigarh,2019,Q3,Others,TOTAL,26575,13282206.873976797
chandigarh,2019,Q4,Peer-to-peer payments,TOTAL,927850,3586763928.6423693
chandigarh,2019,Q4,Merchant payments,TOTAL,561630,318692521.79224944
chandigarh,2019,Q4,Recharge & bill payments,TOTAL,338203,237695594.96329552
chandigarh,2019,Q4,Financial Services,TOTAL,1911,654298.6785004465
chandigarh,2019,Q4,Others,TOTAL,21321,8707473.86293627
chandigarh,2020,Q1,Peer-to-peer payments,TOTAL,1087401,4421372542.468033
chandigarh,2020,Q1,Merchant payments,TOTAL,764832,438193845.4527705
chandigarh,2020,Q1,Recharge & bill payments,TOTAL,389851,257250007.2445577
chandigarh,2020,Q1,Financial Services,TOTAL,1574,1406138.1883251297
chandigarh,2020,Q1,Others,TOTAL,18853,8230536.662513691
chandigarh,2020,Q2,Peer-to-peer payments,TOTAL,766698,3293060119.5471582
chandigarh,2020,Q2,Merchant payments,TOTAL,390906,331423259.0003719
chandigarh,2020,Q2,Recharge & bill payments,TOTAL,361577,214425229.3354035
chandigarh,2020,Q2,Financial Services,TOTAL,1797,3982005.1176844486
chandigarh,2020,Q2,Others,TOTAL,7032,4125116.689457224
chandigarh,2020,Q3,Peer-to-peer payments,TOTAL,981986,4178346395.412492
chandigarh,2020,Q3,Merchant payments,TOTAL,796634,604271248.9262259
chandigarh,2020,Q3,Recharge & bill payments,TOTAL,366353,296964794.9657042
chandigarh,2020,Q3,Financial Services,TOTAL,2643,5254415.457263877
chandigarh,2020,Q3,Others,TOTAL,10470,4972498.603385328
chandigarh,2020,Q4,Merchant payments,TOTAL,1322026,939307675.8510206
chandigarh,2020,Q4,Peer-to-peer payments,TOTAL,1159377,4872318731.339843
chandigarh,2020,Q4,Recharge & bill payments,TOTAL,409997,320731281.94750684
chandigarh,2020,Q4,Financial Services,TOTAL,3346,4400109.748752326
chandigarh,2020,Q4,Others,TOTAL,17970,10005102.462219946
chandigarh,2021,Q1,Merchant payments,TOTAL,1799072,1210594490.0981498
chandigarh,2021,Q1,Peer-to-peer payments,TOTAL,1472084,5916467167.303293
chandigarh,2021,Q1,Recharge & bill payments,TOTAL,678396,451109555.33889335
chandigarh,2021,Q1,Financial Services,TOTAL,5111,7700394.761505902
chandigarh,2021,Q1,Others,TOTAL,15574,10549252.044153867
chandigarh,2021,Q2,Merchant payments,TOTAL,1926913,1390989390.7789688
chandigarh,2021,Q2,Peer-to-peer payments,TOTAL,1663559,6541132352.922333
chandigarh,2021,Q2,Recharge & bill payments,TOTAL,806710,467698864.6672056
chandigarh,2021,Q2,Financial Services,TOTAL,5502,7394941.032842191
chandigarh,2021,Q2,Others,TOTAL,14863,10458390.53475552
chandigarh,2021,Q3,Merchant payments,TOTAL,3179506,2245390329.2047896
chandigarh,2021,Q3,Peer-to-peer payments,TOTAL,2434417,8927868098.340746
chandigarh,2021,Q3,Recharge & bill payments,TOTAL,1008585,620437997.3899603
chandigarh,2021,Q3,Financial Services,TOTAL,5700,7960844.903971832
chandigarh,2021,Q3,Others,TOTAL,21170,14225734.853836158
chandigarh,2021,Q4,Merchant payments,TOTAL,4056249,3041038519.8233976
chandigarh,2021,Q4,Peer-to-peer payments,TOTAL,2797561,10610461952.10716
chandigarh,2021,Q4,Recharge & bill payments,TOTAL,1013153,693790747.2429855
chandigarh,2021,Q4,Financial Services,TOTAL,7038,10459431.863661809
chandigarh,2021,Q4,Others,TOTAL,24902,17832859.58125159
chandigarh,2022,Q1,Merchant payments,TOTAL,4511757,3264574793.456436
chandigarh,2022,Q1,Peer-to-peer payments,TOTAL,3012464,11150701028.605722
chandigarh,2022,Q1,Recharge & bill payments,TOTAL,1046187,731347957.2152067
chandigarh,2022,Q1,Financial Services,TOTAL,7228,13538635.562948208
chandigarh,2022,Q1,Others,TOTAL,22855,14829134.999686666
